Retailer,Invoice Date,Price per Unit,Units Sold,Total Sales,Operating Profit,Month,Day,profit_percentage,Competitor Price,Week,lag_price,lag_avg_price,E_d,Region_Midwest,Region_Northeast,Region_South,Region_Southeast,Region_West,State_Alaska,State_Arizona,State_California,State_Connecticut,State_Delaware,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maryland,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Nebraska,State_New Hampshire,State_New York,State_North Dakota,State_Pennsylvania,State_Rhode Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Virginia,State_Washington,State_West Virginia,State_Wyoming,City_Anchorage,City_Atlanta,City_Baltimore,City_Boise,City_Charleston,City_Cheyenne,City_Chicago,City_Dallas,City_Des Moines,City_Detroit,City_Fargo,City_Hartford,City_Honolulu,City_Jackson,City_Knoxville,City_Los Angeles,City_Louisville,City_Manchester,City_Miami,City_Minneapolis,City_New Orleans,City_New York,City_Omaha,City_Philadelphia,City_Phoenix,City_Providence,City_Richmond,City_Seattle,City_Sioux Falls,City_St. Louis,City_Wichita,City_Wilmington,Product_Men's Apparel,Product_Men's Athletic Footwear,Product_Men's Street Footwear,Product_Women's Apparel,Product_Women's Athletic Footwear,Product_Women's Street Footwear,Year_2020,Year_2021,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Sales Method_In-store,Sales Method_Online,Sales Method_Outlet
Foot Locker,2021-08-12,49.0,131,6419.0,0.008183410909471263,August,12,5.0,0.2542797494780793,32,85.0,0.9254575707154743,0.13730515360578333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
Foot Locker,2021-08-12,50.0,525,26250.0,0.24003713194916582,August,12,35.0,0.3219206680584552,32,49.0,0.9254575707154743,0.13730515360578333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
Foot Locker,2021-08-14,50.0,163,8150.0,0.0104466293603891,August,14,5.0,0.43632567849686854,32,50.0,0.9254575707154743,0.13731720986795456,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
Foot Locker,2021-08-14,55.0,650,35750.0,0.32698342136917524,August,14,35.0,0.43632567849686854,32,50.0,0.9254575707154743,0.13731720986795456,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
Foot Locker,2021-08-18,38.0,203,7714.0,0.00987657549291355,August,18,5.0,0.5532359081419624,33,38.0,0.4342762063227954,0.13730044785591772,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
Foot Locker,2021-08-18,40.0,700,28000.0,0.2926625176507505,August,18,40.0,0.5532359081419624,33,38.0,0.4342762063227954,0.13730044785591772,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
Foot Locker,2021-08-23,41.0,194,7954.0,0.008110454474138381,August,23,4.0,0.16492693110647186,34,41.0,0.8575707154742099,0.1373034465200763,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
Foot Locker,2021-08-23,50.0,163,8150.0,0.0104466293603891,August,23,5.0,0.16492693110647186,34,41.0,0.8575707154742099,0.1373034465200763,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
Foot Locker,2021-08-23,55.0,625,34375.0,0.31439909000575283,August,23,35.0,0.16492693110647186,34,50.0,0.8575707154742099,0.1373034465200763,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
Foot Locker,2021-08-24,67.0,272,18224.0,0.018852570472255636,August,24,4.0,0.8329853862212944,34,55.0,0.8575707154742099,0.13730409330635288,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
Foot Locker,2021-08-24,83.0,240,19920.0,0.020626536269023586,August,24,4.0,0.8329853862212944,34,67.0,0.8575707154742099,0.13730409330635288,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
Foot Locker,2021-08-24,90.0,800,72000.0,0.658752157313948,August,24,35.0,0.8329853862212944,34,83.0,0.8575707154742099,0.13730409330635288,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
Foot Locker,2021-09-05,51.0,287,14637.0,0.022755609016264836,September,5,6.0,0.44050104384133615,35,51.0,0.6938435940099835,0.13730209558323084,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-09-05,55.0,1025,56375.0,0.6631648449348883,September,5,45.0,0.44050104384133615,35,51.0,0.6938435940099835,0.13730209558323084,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-09-06,39.0,128,4992.0,0.005012290152188693,September,6,4.0,0.37202505219206683,36,39.0,0.5141430948419302,0.1373141183972332,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
Foot Locker,2021-09-06,45.0,111,4995.0,0.006321583599184144,September,6,5.0,0.37202505219206683,36,39.0,0.5141430948419302,0.1373141183972332,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-09-06,50.0,425,21250.0,0.1942759269912661,September,6,35.0,0.37202505219206683,36,45.0,0.5141430948419302,0.1373141183972332,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
Foot Locker,2021-09-07,34.0,133,4522.0,0.00452068406464097,September,7,4.0,0.4530271398747391,36,50.0,0.5141430948419302,0.1373035137677771,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-09-07,35.0,475,16625.0,0.13021024005020657,September,7,30.0,0.43215031315240093,36,34.0,0.5141430948419302,0.1373035137677771,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
Foot Locker,2021-09-13,50.0,142,7100.0,0.00907379321165211,September,13,5.0,0.43215031315240093,37,50.0,0.5700499168053245,0.1373129064088547,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-09-13,42.0,138,5796.0,0.007368861461220648,September,13,5.0,0.43215031315240093,37,50.0,0.5700499168053245,0.1373129064088547,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-09-13,55.0,525,28875.0,0.2640617645520632,September,13,35.0,0.43215031315240093,37,42.0,0.5700499168053245,0.1373129064088547,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
Foot Locker,2021-09-13,45.0,475,21375.0,0.1954199571152136,September,13,35.0,0.43215031315240093,37,55.0,0.5700499168053245,0.1373129064088547,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-09-19,32.0,174,5568.0,0.007070759897494901,September,19,5.0,0.3883089770354906,37,45.0,0.5700499168053245,0.1373071042440679,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-09-19,35.0,600,21000.0,0.21944458971811096,September,19,40.0,0.3883089770354906,37,32.0,0.5700499168053245,0.1373071042440679,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
Foot Locker,2021-09-24,35.0,184,6440.0,0.006526855289995293,September,24,4.0,0.16075156576200414,38,35.0,0.4821963394342763,0.13730578045746575,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
Foot Locker,2021-09-24,41.0,167,6847.0,0.008743005072956436,September,24,5.0,0.16075156576200414,38,35.0,0.4821963394342763,0.13730578045746575,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-09-24,45.0,575,25875.0,0.23660504157732334,September,24,35.0,0.16075156576200414,38,41.0,0.4821963394342763,0.13730578045746575,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-09-25,35.0,149,5215.0,0.0052455415511741006,September,25,4.0,0.373695198329854,38,45.0,0.4821963394342763,0.13729139281800395,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
Foot Locker,2021-09-25,46.0,113,5198.0,0.0065869985879399625,September,25,5.0,0.373695198329854,38,35.0,0.4821963394342763,0.13729139281800395,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-09-25,50.0,450,22500.0,0.20571622823074104,September,25,35.0,0.373695198329854,38,46.0,0.4821963394342763,0.13729139281800395,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
Foot Locker,2021-10-06,43.0,112,4816.0,0.004828199361958057,October,6,4.0,0.5073068893528184,40,43.0,0.6173044925124792,0.1371612545703664,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-06,45.0,400,18000.0,0.14099680979028292,October,6,30.0,0.5073068893528184,40,43.0,0.6173044925124792,0.1371612545703664,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
Foot Locker,2021-10-07,50.0,244,12200.0,0.0189320642225825,October,7,6.0,0.569937369519833,40,45.0,0.6173044925124792,0.13732945400531693,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-07,55.0,975,53625.0,0.6308051357146592,October,7,45.0,0.44050104384133615,40,50.0,0.6173044925124792,0.13732945400531693,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-08,37.0,113,4181.0,0.004164008158569113,October,8,4.0,0.5073068893528184,40,55.0,0.6173044925124792,0.13732729637082003,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
Foot Locker,2021-10-08,53.0,94,4982.0,0.0063045865801997815,October,8,5.0,0.5073068893528184,40,37.0,0.6173044925124792,0.13732729637082003,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-08,55.0,375,20625.0,0.18855577637152865,October,8,35.0,0.5073068893528184,40,53.0,0.6173044925124792,0.13732729637082003,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
Foot Locker,2021-10-12,54.0,104,5616.0,0.0071335181214371626,October,12,5.0,0.42745302713987476,41,54.0,0.7737104825291182,0.1372980751233399,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-12,55.0,400,22000.0,0.20114010773495106,October,12,35.0,0.42745302713987476,41,54.0,0.7737104825291182,0.1372980751233399,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-15,56.0,128,7168.0,0.009162700695570316,October,15,5.0,0.4864300626304803,41,55.0,0.7737104825291182,0.13731380245760674,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-15,60.0,475,28500.0,0.2606296741802207,October,15,35.0,0.4864300626304803,41,56.0,0.7737104825291182,0.13731380245760674,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
Foot Locker,2021-10-18,34.0,131,4454.0,0.005614246116834894,October,18,5.0,0.2542797494780793,42,34.0,0.5448611288877513,0.13730126529949505,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-18,35.0,525,18375.0,0.19198786674337115,October,18,40.0,0.2542797494780793,42,34.0,0.5448611288877513,0.13730126529949505,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
Foot Locker,2021-10-19,52.0,162,8424.0,0.008602060561686104,October,19,4.0,0.5511482254697286,42,35.0,0.5448611288877513,0.13730282754838039,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
Foot Locker,2021-10-19,64.0,119,7616.0,0.00974844411903143,October,19,5.0,0.5511482254697286,42,52.0,0.5448611288877513,0.13730282754838039,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-19,70.0,475,33250.0,0.34757596360023013,October,19,40.0,0.5511482254697286,42,64.0,0.5448611288877513,0.13730282754838039,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
Foot Locker,2021-10-22,34.0,128,4352.0,0.006618900685110611,October,22,6.0,0.5678496868475993,42,70.0,0.5448611288877513,0.13730347072118407,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
Foot Locker,2021-10-22,44.0,111,4884.0,0.008730714920767742,October,22,7.0,0.5678496868475993,42,34.0,0.5448611288877513,0.13730347072118407,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-22,45.0,425,19125.0,0.27484833429213956,October,22,55.0,0.5678496868475993,42,44.0,0.5448611288877513,0.13730347072118407,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
Foot Locker,2021-10-23,36.0,170,6120.0,0.006192144762303228,October,23,4.0,0.7265135699373696,42,45.0,0.5448611288877513,0.13720212689654657,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
Foot Locker,2021-10-23,41.0,135,5535.0,0.007027613618534595,October,23,5.0,0.1597077244258873,42,36.0,0.5448611288877513,0.13720212689654657,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-23,45.0,500,22500.0,0.20571622823074104,October,23,35.0,0.15240083507306892,42,41.0,0.5448611288877513,0.13720212689654657,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-24,28.0,119,3332.0,0.003275979289786099,October,24,4.0,0.29686847599164934,42,45.0,0.5448611288877513,0.13731057893873644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
