Retailer,Invoice Date,Price per Unit,Units Sold,Total Sales,Operating Profit,Month,Day,profit_percentage,Competitor Price,Week,lag_price,lag_avg_price,E_d,Region_Midwest,Region_Northeast,Region_South,Region_Southeast,Region_West,State_Alabama,State_Alaska,State_Kentucky,State_Maine,State_Massachusetts,State_New Hampshire,State_North Carolina,State_Ohio,State_Vermont,City_Anchorage,City_Birmingham,City_Boston,City_Burlington,City_Charlotte,City_Columbus,City_Louisville,City_Manchester,City_Portland,Product_Men's Apparel,Product_Men's Athletic Footwear,Product_Men's Street Footwear,Product_Women's Apparel,Product_Women's Athletic Footwear,Product_Women's Street Footwear,Year_2020,Year_2021,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Sales Method_In-store,Sales Method_Online,Sales Method_Outlet
Amazon,2021-02-11,30.0,550,16500.0,0.283460706620496,February,11,50.0,0.12433862433862433,6,29.0,0.22346368715083798,0.37147185890930434,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
Amazon,2021-02-12,35.0,107,3745.0,0.00587381471920611,February,12,5.0,0.34523809523809523,6,30.0,0.22346368715083798,0.37149939904348783,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
Amazon,2021-02-12,43.0,85,3655.0,0.0057188873044213525,February,12,5.0,0.34523809523809523,6,35.0,0.22346368715083798,0.37149939904348783,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
Amazon,2021-02-12,45.0,325,14625.0,0.20083275206862528,February,12,40.0,0.34523809523809523,6,43.0,0.22346368715083798,0.37149939904348783,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
Amazon,2021-02-19,36.0,124,4464.0,0.005574632667099545,February,19,4.0,0.7142857142857143,7,36.0,0.3743016759776536,0.371566091624697,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
Amazon,2021-02-19,46.0,98,4508.0,0.007187254913436889,February,19,5.0,0.7142857142857143,7,36.0,0.3743016759776536,0.371566091624697,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
Amazon,2021-02-19,50.0,375,18750.0,0.2253629260762119,February,19,35.0,0.7142857142857143,7,46.0,0.3743016759776536,0.371566091624697,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
Amazon,2021-02-22,52.0,102,5304.0,0.006731424030825735,February,22,4.0,0.31746031746031744,8,52.0,0.5456238361266293,0.3716807136529441,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
Amazon,2021-02-22,39.0,78,3042.0,0.00466365946816517,February,22,5.0,0.31746031746031744,8,52.0,0.5456238361266293,0.3716807136529441,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
Amazon,2021-02-22,55.0,350,19250.0,0.1982506284888793,February,22,30.0,0.31746031746031744,8,39.0,0.5456238361266293,0.3716807136529441,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
Amazon,2021-02-22,40.0,300,12000.0,0.16468302195218182,February,22,40.0,0.31746031746031744,8,55.0,0.5456238361266293,0.3716807136529441,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
Amazon,2021-03-09,28.0,128,3584.0,0.00683057757628798,March,9,6.0,0.4814814814814815,10,28.0,0.17318435754189943,0.37153262652591545,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
Amazon,2021-03-09,30.0,475,14250.0,0.2447288529243066,March,9,50.0,0.4814814814814815,10,28.0,0.17318435754189943,0.37153262652591545,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
Amazon,2021-03-10,29.0,96,2784.0,0.004219534212448865,March,10,5.0,0.2682539682539682,10,30.0,0.17318435754189943,0.3714962228006481,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
Amazon,2021-03-10,41.0,80,3280.0,0.005073356409484863,March,10,5.0,0.2682539682539682,10,29.0,0.17318435754189943,0.3714962228006481,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
Amazon,2021-03-10,45.0,275,12375.0,0.16984726911167375,March,10,40.0,0.2682539682539682,10,41.0,0.17318435754189943,0.3714962228006481,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
Amazon,2021-03-17,36.0,99,3564.0,0.004335213348821484,March,17,4.0,0.31746031746031744,11,36.0,0.5046554934823092,0.3715239431409162,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
Amazon,2021-03-17,45.0,75,3375.0,0.005236890902868774,March,17,5.0,0.31746031746031744,11,36.0,0.5046554934823092,0.3715239431409162,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
Amazon,2021-03-17,50.0,300,15000.0,0.18017576343065758,March,17,35.0,0.31746031746031744,11,45.0,0.5046554934823092,0.3715239431409162,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
Amazon,2021-03-20,53.0,72,3816.0,0.004682250757939341,March,20,4.0,0.30952380952380953,11,50.0,0.5046554934823092,0.3714878085218983,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
Amazon,2021-03-20,55.0,275,15125.0,0.15564558942307097,March,20,30.0,0.30952380952380953,11,53.0,0.5046554934823092,0.3714878085218983,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
Amazon,2021-03-21,42.0,65,2730.0,0.00412657776357801,March,21,5.0,0.27248677248677255,11,55.0,0.5046554934823092,0.37152654026982257,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
Amazon,2021-03-21,45.0,250,11250.0,0.15435452763319799,March,21,40.0,0.27248677248677255,11,42.0,0.5046554934823092,0.37152654026982257,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
Amazon,2021-04-10,34.0,137,4658.0,0.010652809040599936,April,10,7.0,0.6944444444444444,14,34.0,0.2905027932960894,0.3713867393324373,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
Amazon,2021-04-10,35.0,525,18375.0,0.3157372513673205,April,10,50.0,0.6944444444444444,14,34.0,0.2905027932960894,0.3713867393324373,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
Amazon,2021-04-11,44.0,90,3960.0,0.006243919098969698,April,11,5.0,0.23015873015873015,14,35.0,0.2905027932960894,0.37148319777396943,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
Amazon,2021-04-11,36.0,90,3240.0,0.003889022394241382,April,11,4.0,0.23015873015873015,14,44.0,0.2905027932960894,0.37148319777396943,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
Amazon,2021-04-11,45.0,300,13500.0,0.1853400105901495,April,11,40.0,0.23015873015873015,14,36.0,0.2905027932960894,0.37148319777396943,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
Amazon,2021-04-18,33.0,101,3333.0,0.004017095723796781,April,18,4.0,0.5,15,33.0,0.34078212290502796,0.37158416930034294,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
Amazon,2021-04-18,46.0,98,4508.0,0.007187254913436889,April,18,5.0,0.5,15,33.0,0.34078212290502796,0.37158416930034294,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
Amazon,2021-04-18,50.0,325,16250.0,0.19523815097917568,April,18,35.0,0.5,15,46.0,0.34078212290502796,0.37158416930034294,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
Amazon,2021-04-21,49.0,84,4116.0,0.005095390530698695,April,21,4.0,0.3015873015873016,16,49.0,0.46368715083798884,0.3714724933090217,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
Amazon,2021-04-21,50.0,300,15000.0,0.15435452763319799,April,21,30.0,0.3015873015873016,16,49.0,0.46368715083798884,0.3714724933090217,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
Amazon,2021-04-22,36.0,75,2700.0,0.004074935291983091,April,22,5.0,0.7603174603174603,16,50.0,0.46368715083798884,0.37153105055599206,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
Amazon,2021-04-22,40.0,250,10000.0,0.13714037043489158,April,22,40.0,0.27248677248677255,16,36.0,0.46368715083798884,0.37153105055599206,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
Amazon,2021-05-09,53.0,143,7579.0,0.01508304453715607,May,9,6.0,0.12433862433862433,18,53.0,0.6424581005586593,0.3715799416558151,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
Amazon,2021-05-09,55.0,550,30250.0,0.520155368097209,May,9,50.0,0.12433862433862433,18,53.0,0.6424581005586593,0.3715799416558151,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
Amazon,2021-05-10,60.0,120,7200.0,0.011821306031220972,May,10,5.0,0.6190476190476191,19,60.0,0.653631284916201,0.371485235321254,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
Amazon,2021-05-10,47.0,120,5640.0,0.009135897508285173,May,10,5.0,0.6190476190476191,19,60.0,0.653631284916201,0.371485235321254,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
Amazon,2021-05-10,65.0,400,26000.0,0.35748158257321355,May,10,40.0,0.6190476190476191,19,47.0,0.653631284916201,0.371485235321254,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
Amazon,2021-05-17,46.0,140,6440.0,0.008295846637007822,May,17,4.0,0.12433862433862433,20,46.0,0.8324022346368715,0.3715439032593505,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
Amazon,2021-05-17,65.0,115,7475.0,0.012294695354174398,May,17,5.0,0.6031746031746031,20,46.0,0.8324022346368715,0.3715439032593505,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
Amazon,2021-05-17,70.0,425,29750.0,0.3579119365031712,May,17,35.0,0.5063492063492063,20,65.0,0.8324022346368715,0.3715439032593505,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
Amazon,2021-05-20,67.0,100,6700.0,0.008653901106732594,May,20,4.0,0.665079365079365,20,70.0,0.8324022346368715,0.3714679580166161,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
Amazon,2021-05-20,70.0,400,28000.0,0.2886249537799879,May,20,30.0,0.665079365079365,20,67.0,0.8324022346368715,0.3714679580166161,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
Amazon,2021-05-23,51.0,83,4233.0,0.006713865590483463,May,23,5.0,0.7619047619047619,20,70.0,0.8324022346368715,0.37154536555042833,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
Amazon,2021-05-23,55.0,275,15125.0,0.20771841494794782,May,23,40.0,0.7619047619047619,20,51.0,0.8324022346368715,0.37154536555042833,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
Amazon,2021-06-11,64.0,196,12544.0,0.025339239395907025,June,11,6.0,0.39841269841269844,23,64.0,0.8268156424581005,0.3716458941100722,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-06-11,70.0,675,47250.0,0.8127960404684178,June,11,50.0,0.39841269841269844,23,64.0,0.8268156424581005,0.3716458941100722,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-06-12,49.0,158,7742.0,0.010088873250783417,June,12,4.0,0.6031746031746031,23,70.0,0.8268156424581005,0.3715475979728768,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Amazon,2021-06-12,62.0,117,7254.0,0.01191426248009183,June,12,5.0,0.6031746031746031,23,49.0,0.8268156424581005,0.3715475979728768,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-06-12,65.0,450,29250.0,0.4022383912888102,June,12,40.0,0.6031746031746031,23,62.0,0.8268156424581005,0.3715475979728768,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
Amazon,2021-06-19,50.0,162,8100.0,0.010581886712942912,June,19,4.0,0.611111111111111,24,50.0,0.7541899441340781,0.37154436974384575,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Amazon,2021-06-19,66.0,138,9108.0,0.015105767224657837,June,19,5.0,0.611111111111111,24,50.0,0.7541899441340781,0.37154436974384575,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-06-19,70.0,475,33250.0,0.4000866216390219,June,19,35.0,0.611111111111111,24,66.0,0.7541899441340781,0.37154436974384575,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
Amazon,2021-06-22,67.0,126,8442.0,0.011052866053888576,June,22,4.0,0.626984126984127,25,67.0,0.8659217877094972,0.3709808416938657,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-06-22,52.0,101,5252.0,0.008467988208990886,June,22,5.0,0.626984126984127,25,67.0,0.8659217877094972,0.3709808416938657,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-06-22,70.0,450,31500.0,0.3247746838964314,June,22,30.0,0.626984126984127,25,52.0,0.8659217877094972,0.3709808416938657,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Amazon,2021-06-22,55.0,375,20625.0,0.283460706620496,June,22,40.0,0.626984126984127,25,70.0,0.8659217877094972,0.3709808416938657,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-07-09,69.0,181,12489.0,0.0252256259583982,July,9,6.0,0.9999999999999999,27,69.0,0.8491620111731845,0.3714910935908392,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-07-09,70.0,725,50750.0,0.8730455906624902,July,9,50.0,0.9999999999999999,27,69.0,0.8491620111731845,0.3714910935908392,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-07-10,49.0,175,8575.0,0.014188252645988103,July,10,5.0,0.4555555555555556,27,70.0,0.8491620111731845,0.37153266191190515,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Amazon,2021-07-10,61.0,125,7625.0,0.012552907712148995,July,10,5.0,0.4555555555555556,27,49.0,0.8491620111731845,0.37153266191190515,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-07-10,65.0,500,32500.0,0.44699520000440685,July,10,40.0,0.4555555555555556,27,61.0,0.8491620111731845,0.37153266191190515,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
Amazon,2021-07-17,47.0,163,7661.0,0.009977325512138391,July,17,4.0,0.5277777777777778,28,47.0,0.6983240223463688,0.3715370806349412,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Amazon,2021-07-17,64.0,137,8768.0,0.014520485879915418,July,17,5.0,0.5277777777777778,28,47.0,0.6983240223463688,0.3715370806349412,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-07-17,70.0,525,36750.0,0.4422613067748726,July,17,35.0,0.5277777777777778,28,64.0,0.6983240223463688,0.3715370806349412,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Amazon,2021-07-20,67.0,130,8710.0,0.014420643768165238,July,20,5.0,0.6349206349206349,29,67.0,0.851024208566108,0.3714730061764416,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-07-20,70.0,500,35000.0,0.36092441401287484,July,20,30.0,0.6349206349206349,29,67.0,0.851024208566108,0.3714730061764416,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Amazon,2021-07-21,50.0,115,5750.0,0.009325253237466543,July,21,5.0,0.6031746031746031,29,70.0,0.851024208566108,0.3715298514036433,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-07-21,55.0,425,23375.0,0.3213318524567701,July,21,40.0,0.6031746031746031,29,50.0,0.851024208566108,0.3715298514036433,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-08-10,54.0,169,9126.0,0.01827868067944967,August,10,6.0,0.7883597883597885,32,54.0,0.6815642458100558,0.371673454060677,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-08-10,60.0,675,40500.0,0.6966004793798496,August,10,50.0,0.7883597883597885,32,54.0,0.6815642458100558,0.371673454060677,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-08-11,44.0,136,5984.0,0.007667874182413603,August,11,4.0,0.40793650793650804,32,60.0,0.6815642458100558,0.37251158956658076,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Amazon,2021-08-11,61.0,104,6344.0,0.010347774175045945,August,11,5.0,0.40793650793650804,32,44.0,0.6815642458100558,0.37251158956658076,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-08-11,65.0,400,26000.0,0.35748158257321355,August,11,40.0,0.40793650793650804,32,61.0,0.6815642458100558,0.37251158956658076,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
Amazon,2021-08-18,46.0,145,6670.0,0.008612587129456659,August,18,4.0,0.3126984126984128,33,46.0,0.8286778398510243,0.37153816053500105,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Amazon,2021-08-18,64.0,106,6784.0,0.011105197091771428,August,18,5.0,0.3126984126984128,33,46.0,0.8286778398510243,0.37153816053500105,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-08-18,70.0,425,29750.0,0.3579119365031712,August,18,35.0,0.3126984126984128,33,64.0,0.8286778398510243,0.37153816053500105,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Amazon,2021-08-21,67.0,104,6968.0,0.009022972637064284,August,21,4.0,0.626984126984127,33,70.0,0.8286778398510243,0.37147180467593516,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-08-21,70.0,400,28000.0,0.2886249537799879,August,21,30.0,0.626984126984127,33,67.0,0.8286778398510243,0.37147180467593516,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Amazon,2021-08-22,51.0,120,6120.0,0.00996217705380388,August,22,5.0,0.26190476190476186,33,70.0,0.8286778398510243,0.3715117234488997,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-08-22,55.0,400,22000.0,0.3023962795386331,August,22,40.0,0.26190476190476186,33,51.0,0.8286778398510243,0.3715117234488997,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Amazon,2021-09-09,37.0,138,5106.0,0.009974571246986662,September,9,6.0,0.41534391534391535,36,37.0,0.46927374301675984,0.3714866350931088,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-09-09,40.0,550,22000.0,0.3781385712111812,September,9,50.0,0.41534391534391535,36,37.0,0.46927374301675984,0.3714866350931088,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-09-10,45.0,93,4185.0,0.006631237635931592,September,10,5.0,0.5476190476190476,36,40.0,0.46927374301675984,0.3714986892252291,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
Amazon,2021-09-10,59.0,78,4602.0,0.0073490679911009694,September,10,5.0,0.5476190476190476,36,45.0,0.46927374301675984,0.3714986892252291,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-09-10,65.0,300,19500.0,0.26796796514202026,September,10,40.0,0.5476190476190476,36,59.0,0.46927374301675984,0.3714986892252291,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
Amazon,2021-09-17,53.0,104,5512.0,0.0070178676066055545,September,17,4.0,0.6058201058201058,37,53.0,0.8435754189944135,0.37170126060924924,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
Amazon,2021-09-17,68.0,98,6664.0,0.010898627205391751,September,17,5.0,0.6058201058201058,37,53.0,0.8435754189944135,0.37170126060924924,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
Amazon,2021-09-17,57.0,59,3363.0,0.005216233914230806,September,17,5.0,0.6058201058201058,37,68.0,0.8435754189944135,0.37170126060924924,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
