Retailer,Invoice Date,Price per Unit,Units Sold,Total Sales,Operating Profit,Month,Day,profit_percentage,Competitor Price,Week,lag_price,lag_avg_price,E_d,Region_Midwest,Region_Northeast,Region_South,Region_Southeast,Region_West,State_Arkansas,State_California,State_Colorado,State_Florida,State_Idaho,State_Indiana,State_Iowa,State_Louisiana,State_Maine,State_Maryland,State_Missouri,State_Nevada,State_New York,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_Texas,State_Utah,State_Vermont,State_Washington,State_West Virginia,State_Wisconsin,City_Albany,City_Baltimore,City_Boise,City_Burlington,City_Charleston,City_Columbus,City_Denver,City_Des Moines,City_Houston,City_Indianapolis,City_Las Vegas,City_Little Rock,City_Miami,City_Milwaukee,City_New Orleans,City_Oklahoma City,City_Orlando,City_Philadelphia,City_Portland,City_Salt Lake City,City_San Francisco,City_Seattle,City_St. Louis,Product_Men's Apparel,Product_Men's Athletic Footwear,Product_Men's Street Footwear,Product_Women's Apparel,Product_Women's Athletic Footwear,Product_Women's Street Footwear,Year_2020,Year_2021,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Sales Method_In-store,Sales Method_Online,Sales Method_Outlet
West Gear,2021-06-21,40.0,143,5720.0,0.006468352322955675,June,21,4.0,0.5009345794392522,25,40.0,0.6227272727272727,0.42329072906431026,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
West Gear,2021-06-21,55.0,124,6820.0,0.009757046951538359,June,21,5.0,0.5009345794392522,25,40.0,0.6227272727272727,0.42329072906431026,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-06-21,60.0,475,28500.0,0.33390743819481733,June,21,40.0,0.5009345794392522,25,55.0,0.6227272727272727,0.42329072906431026,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-06-24,74.0,231,17094.0,0.014793263627858115,June,24,3.0,0.953271028037383,25,60.0,0.6227272727272727,0.42326475404483155,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
West Gear,2021-06-24,95.0,189,17955.0,0.026075948328217587,June,24,5.0,0.953271028037383,25,74.0,0.6227272727272727,0.42326475404483155,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-06-24,105.0,700,73500.0,0.6460696288757941,June,24,30.0,0.953271028037383,25,95.0,0.6227272727272727,0.42326475404483155,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
West Gear,2021-07-02,52.0,94,4888.0,0.006925603982544711,July,2,5.0,0.6467289719626167,26,52.0,0.4772727272727273,0.42328716485147255,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-07-02,55.0,375,20625.0,0.2415777761624158,July,2,40.0,0.6467289719626167,26,52.0,0.4772727272727273,0.42328716485147255,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
West Gear,2021-07-08,66.0,194,12804.0,0.02227988022351399,July,8,6.0,0.5065420560747663,27,66.0,0.49242424242424243,0.42336383263222266,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-07-08,70.0,775,54250.0,0.79482297326133,July,8,50.0,0.5065420560747663,27,66.0,0.49242424242424243,0.42336383263222266,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
West Gear,2021-07-09,54.0,101,5454.0,0.007755105390645334,July,9,5.0,0.8345794392523364,27,70.0,0.49242424242424243,0.4233399446290109,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-07-09,60.0,375,22500.0,0.2635610290272733,July,9,40.0,0.8345794392523364,27,54.0,0.49242424242424243,0.4233399446290109,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
West Gear,2021-07-10,32.0,204,6528.0,0.009329106295769133,July,10,5.0,0.525607476635514,27,60.0,0.49242424242424243,0.4231593544056656,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
West Gear,2021-07-10,38.0,150,5700.0,0.011457085173087342,July,10,7.0,0.525607476635514,27,32.0,0.49242424242424243,0.4231593544056656,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-07-10,40.0,600,24000.0,0.35149404048670335,July,10,50.0,0.525607476635514,27,38.0,0.49242424242424243,0.4231593544056656,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
West Gear,2021-07-16,103.0,163,16789.0,0.024367116805522664,July,16,5.0,0.7570093457943924,28,103.0,0.9005681818181818,0.4232611168591893,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-07-16,81.0,208,16848.0,0.01951526634322951,July,16,4.0,0.7570093457943924,28,103.0,0.9005681818181818,0.4232611168591893,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
West Gear,2021-07-16,63.0,133,8379.0,0.012041839699292551,July,16,5.0,0.7570093457943924,28,81.0,0.9005681818181818,0.4232611168591893,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-07-16,110.0,650,71500.0,0.7332698652397289,July,16,35.0,0.7570093457943924,28,63.0,0.9005681818181818,0.4232611168591893,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-07-16,65.0,475,30875.0,0.36175289182363685,July,16,40.0,0.7570093457943924,28,110.0,0.9005681818181818,0.4232611168591893,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
West Gear,2021-07-19,45.0,163,7335.0,0.010511805299898466,July,19,5.0,0.4942056074766355,29,45.0,0.6727272727272727,0.4232904263706253,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
West Gear,2021-07-19,61.0,142,8662.0,0.012456590403342863,July,19,5.0,0.4942056074766355,29,45.0,0.6727272727272727,0.4232904263706253,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-07-19,65.0,525,34125.0,0.3998571967893899,July,19,40.0,0.4942056074766355,29,61.0,0.6727272727272727,0.4232904263706253,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-07-23,78.0,204,15912.0,0.018417862360215823,July,23,4.0,0.7723364485981308,29,65.0,0.6727272727272727,0.423251750381468,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
West Gear,2021-07-23,97.0,150,14550.0,0.016820998872112573,July,23,4.0,0.7723364485981308,29,78.0,0.6727272727272727,0.423251750381468,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-07-23,105.0,600,63000.0,0.5537399668433926,July,23,30.0,0.7723364485981308,29,97.0,0.6727272727272727,0.423251750381468,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
West Gear,2021-08-03,52.0,102,5304.0,0.0075352728619967595,August,3,5.0,0.5345794392523364,31,52.0,0.4772727272727273,0.42328200656695236,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-08-03,55.0,350,19250.0,0.22545672406152029,August,3,40.0,0.5345794392523364,31,52.0,0.4772727272727273,0.42328200656695236,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
West Gear,2021-08-09,55.0,218,11990.0,0.02084833079695447,August,9,6.0,0.5065420560747663,32,55.0,0.42234848484848486,0.42368486995334176,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-08-09,60.0,725,43500.0,0.6372763277298511,August,9,50.0,0.5065420560747663,32,55.0,0.42234848484848486,0.42368486995334176,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
West Gear,2021-08-10,54.0,91,4914.0,0.006963708287510465,August,10,5.0,0.6242990654205607,32,60.0,0.42234848484848486,0.42355380127516024,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-08-10,55.0,350,19250.0,0.22545672406152029,August,10,40.0,0.6242990654205607,32,54.0,0.42234848484848486,0.42355380127516024,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
West Gear,2021-08-11,27.0,184,4968.0,0.008499018667592112,August,11,6.0,0.5166355140186915,32,55.0,0.42234848484848486,0.42317676334170573,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
West Gear,2021-08-11,32.0,152,4864.0,0.008316118003756498,August,11,6.0,0.5166355140186915,32,27.0,0.42234848484848486,0.42317676334170573,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-08-11,35.0,525,18375.0,0.2690568422434877,August,11,50.0,0.5166355140186915,32,32.0,0.42234848484848486,0.42317676334170573,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
West Gear,2021-08-17,54.0,115,6210.0,0.008863061335034153,August,17,5.0,0.5981308411214952,33,54.0,0.5,0.42325182734419153,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-08-17,46.0,102,4692.0,0.005263083845885087,August,17,4.0,0.5981308411214952,33,54.0,0.5,0.42325182734419153,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
West Gear,2021-08-17,63.0,90,5670.0,0.008071664231899284,August,17,5.0,0.5981308411214952,33,46.0,0.5,0.42325182734419153,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-08-17,55.0,425,23375.0,0.2738198803642068,August,17,40.0,0.5981308411214952,33,63.0,0.5,0.42325182734419153,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
West Gear,2021-08-17,70.0,300,21000.0,0.21519787272458674,August,17,35.0,0.5981308411214952,33,55.0,0.5,0.42325182734419153,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-08-20,40.0,166,6640.0,0.009493247917160068,August,20,5.0,0.43738317757009343,33,70.0,0.5,0.4232933753422929,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
West Gear,2021-08-20,50.0,124,6200.0,0.008848405833124249,August,20,5.0,0.43738317757009343,33,40.0,0.5,0.4232933753422929,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-08-20,55.0,475,26125.0,0.3060619845659978,August,20,40.0,0.43738317757009343,33,50.0,0.5,0.4232933753422929,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-08-24,53.0,88,4664.0,0.0052302555216069,August,24,4.0,0.37570093457943926,34,53.0,0.5795454545454546,0.42320555220144085,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
West Gear,2021-08-24,69.0,73,5037.0,0.005667575698598466,August,24,4.0,0.37570093457943926,34,53.0,0.5795454545454546,0.42320555220144085,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
West Gear,2021-08-24,75.0,250,18750.0,0.16463639113541448,August,24,30.0,0.37570093457943926,34,69.0,0.5795454545454546,0.42320555220144085,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
West Gear,2021-09-04,40.0,200,8000.0,0.0935572068723752,September,4,40.0,0.7626168224299064,35,40.0,0.34090909090909094,0.4232735135250895,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
West Gear,2021-09-04,38.0,52,1976.0,0.0026579218263803727,September,4,5.0,0.27102803738317754,35,40.0,0.34090909090909094,0.4232735135250895,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-09-08,59.0,156,9204.0,0.015948703398435026,September,8,6.0,0.4504672897196262,36,59.0,0.3352272727272727,0.42336565295250306,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-09-08,60.0,625,37500.0,0.5493433162704211,September,8,50.0,0.33271028037383177,36,59.0,0.3352272727272727,0.42336565295250306,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
West Gear,2021-09-11,40.0,225,9000.0,0.10528160840029921,September,11,40.0,0.5211214953271027,36,60.0,0.3352272727272727,0.42329704288990294,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
West Gear,2021-09-11,36.0,68,2448.0,0.003349661516527889,September,11,5.0,0.5211214953271027,36,40.0,0.3352272727272727,0.42329704288990294,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-09-12,18.0,132,2376.0,0.003940571353535259,September,12,6.0,0.2261682242990654,36,36.0,0.3352272727272727,0.42315460223988743,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
West Gear,2021-09-12,24.0,120,2880.0,0.004826936109046313,September,12,6.0,0.2261682242990654,36,18.0,0.3352272727272727,0.42315460223988743,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-09-12,25.0,400,10000.0,0.14631701374803321,September,12,50.0,0.2261682242990654,36,24.0,0.3352272727272727,0.42315460223988743,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
West Gear,2021-09-18,30.0,90,2700.0,0.0029275830615226248,September,18,4.0,0.4485981308411215,37,30.0,0.2694805194805195,0.42325795244194786,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
West Gear,2021-09-18,39.0,75,2925.0,0.0040487289576303575,September,18,5.0,0.4485981308411215,37,30.0,0.2694805194805195,0.42325795244194786,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-09-18,36.0,75,2700.0,0.0037189801646574953,September,18,5.0,0.4485981308411215,37,39.0,0.2694805194805195,0.42325795244194786,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-09-18,40.0,300,12000.0,0.12286821069218523,September,18,35.0,0.4485981308411215,37,36.0,0.2694805194805195,0.42325795244194786,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-09-18,40.0,300,12000.0,0.14045481298407123,September,18,40.0,0.4485981308411215,37,40.0,0.2694805194805195,0.42325795244194786,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
West Gear,2021-09-19,23.0,119,2737.0,0.003773205521724144,September,19,5.0,0.20710280373831774,37,40.0,0.2694805194805195,0.42328201818141414,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
West Gear,2021-09-19,28.0,91,2548.0,0.003496216535626939,September,19,5.0,0.20710280373831774,37,23.0,0.2694805194805195,0.42328201818141414,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-09-19,30.0,350,10500.0,0.12286821069218523,September,19,40.0,0.20710280373831774,37,28.0,0.2694805194805195,0.42328201818141414,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
West Gear,2021-09-25,36.0,85,3060.0,0.0024527447996417024,September,25,3.0,0.3439252336448598,38,36.0,0.32386363636363635,0.4232284012760741,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
West Gear,2021-09-25,41.0,73,2993.0,0.003271108026290798,September,25,4.0,0.3439252336448598,38,36.0,0.32386363636363635,0.4232284012760741,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
