Retailer,Invoice Date,Price per Unit,Units Sold,Total Sales,Operating Profit,Month,Day,profit_percentage,Competitor Price,Week,lag_price,lag_avg_price,E_d,Region_Midwest,Region_Northeast,Region_South,Region_Southeast,Region_West,State_Alabama,State_Connecticut,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Maryland,State_Massachusetts,State_Michigan,State_Mississippi,State_Montana,State_Nebraska,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Rhode Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Virginia,City_Albuquerque,City_Atlanta,City_Baltimore,City_Billings,City_Birmingham,City_Boise,City_Boston,City_Charleston,City_Charlotte,City_Chicago,City_Dallas,City_Detroit,City_Fargo,City_Hartford,City_Honolulu,City_Houston,City_Jackson,City_Knoxville,City_Miami,City_New York,City_Newark,City_Omaha,City_Orlando,City_Providence,City_Richmond,City_Sioux Falls,Product_Men's Apparel,Product_Men's Athletic Footwear,Product_Men's Street Footwear,Product_Women's Apparel,Product_Women's Athletic Footwear,Product_Women's Street Footwear,Year_2020,Year_2021,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Sales Method_In-store,Sales Method_Online,Sales Method_Outlet
Sports Direct,2021-08-03,54.0,231,12474.0,0.02132660565308112,August,3,6.0,0.5365853658536586,31,54.0,0.5298405466970388,0.8719249808931637,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-03,60.0,825,49500.0,0.725104592204758,August,3,50.0,0.5365853658536586,31,54.0,0.5298405466970388,0.8719249808931637,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-04,44.0,124,5456.0,0.0057799874970238,August,4,4.0,0.6524390243902439,31,60.0,0.5298405466970388,0.8634094926289461,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-04,55.0,105,5775.0,0.007847494185412337,August,4,5.0,0.6524390243902439,31,44.0,0.5298405466970388,0.8634094926289461,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-04,60.0,375,22500.0,0.23029285817332223,August,4,35.0,0.6524390243902439,31,55.0,0.5298405466970388,0.8634094926289461,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
Sports Direct,2021-08-06,24.0,152,3648.0,0.0057987536901959544,August,6,6.0,0.5731707317073171,31,60.0,0.5298405466970388,0.8609238969766715,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-06,32.0,138,4416.0,0.008444786927469838,August,6,7.0,0.5731707317073171,31,24.0,0.5298405466970388,0.8609238969766715,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-06,35.0,475,16625.0,0.26749537002827833,August,6,55.0,0.5731707317073171,31,32.0,0.5298405466970388,0.8609238969766715,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-08,44.0,239,10516.0,0.01788183631891738,August,8,6.0,0.5833333333333334,31,35.0,0.5298405466970388,0.8614136318773741,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-08,54.0,196,10584.0,0.02110492999623504,August,8,7.0,1.0,31,44.0,0.5298405466970388,0.8614136318773741,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-08,60.0,725,43500.0,0.7009137963187768,August,8,55.0,0.6971544715447155,31,54.0,0.5298405466970388,0.8614136318773741,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-09,54.0,95,5130.0,0.006901853982596702,August,9,5.0,0.5853658536585367,32,54.0,0.5917995444191344,0.8546075412408419,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-09,55.0,350,19250.0,0.22516147722781107,August,9,40.0,0.5853658536585367,32,54.0,0.5917995444191344,0.8546075412408419,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
Sports Direct,2021-08-12,27.0,144,3888.0,0.0062209930365694464,August,12,6.0,0.5426829268292683,32,55.0,0.5917995444191344,0.8606089761346323,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-12,33.0,126,4158.0,0.007915228413893085,August,12,7.0,0.5426829268292683,32,27.0,0.5917995444191344,0.8606089761346323,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-12,35.0,450,15750.0,0.2533840724281226,August,12,55.0,0.5426829268292683,32,33.0,0.5917995444191344,0.8606089761346323,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-13,50.0,128,6400.0,0.005010573576965437,August,13,3.0,0.5365853658536586,32,35.0,0.5917995444191344,0.8611291612162421,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-13,68.0,119,8092.0,0.006498967272931995,August,13,3.0,0.5365853658536586,32,50.0,0.5917995444191344,0.8611291612162421,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-13,70.0,425,29750.0,0.2174644058095443,August,13,25.0,0.5365853658536586,32,68.0,0.5917995444191344,0.8611291612162421,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-14,46.0,98,4508.0,0.004668090551573604,August,14,4.0,0.6097560975609756,32,70.0,0.5917995444191344,0.8618352990744494,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-14,58.0,91,5278.0,0.007118838091149748,August,14,5.0,0.6097560975609756,32,46.0,0.5917995444191344,0.8618352990744494,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-14,60.0,325,19500.0,0.17091545008954995,August,14,30.0,0.6097560975609756,32,58.0,0.5917995444191344,0.8618352990744494,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
Sports Direct,2021-08-16,45.0,176,7920.0,0.01563693046069832,August,16,7.0,0.6646341463414634,33,45.0,0.3682611996962795,0.858485238338073,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-16,24.0,163,3912.0,0.005116133413558811,August,16,5.0,0.6971544715447155,33,45.0,0.3682611996962795,0.858485238338073,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-16,33.0,147,4851.0,0.007915228413893085,August,16,6.0,0.6971544715447155,33,24.0,0.3682611996962795,0.858485238338073,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-16,50.0,675,33750.0,0.5436736230598982,August,16,55.0,0.8548780487804878,33,33.0,0.3682611996962795,0.858485238338073,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
Sports Direct,2021-08-16,35.0,525,18375.0,0.24183846530072242,August,16,45.0,0.2987804878048781,33,50.0,0.3682611996962795,0.858485238338073,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-18,26.0,120,3120.0,0.00578467904531684,August,18,7.0,0.5085365853658538,33,35.0,0.3682611996962795,0.8626735503912785,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-18,34.0,104,3536.0,0.0066385408346499005,August,18,7.0,0.5085365853658538,33,26.0,0.3682611996962795,0.8626735503912785,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-18,35.0,400,14000.0,0.2456870010098558,August,18,60.0,0.5085365853658538,33,34.0,0.3682611996962795,0.8626735503912785,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-21,53.0,81,4293.0,0.004415919830822769,August,21,4.0,0.7195121951219513,33,35.0,0.3682611996962795,0.8609501864740601,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-21,55.0,300,16500.0,0.1445254909412067,August,21,30.0,0.7195121951219513,33,53.0,0.3682611996962795,0.8609501864740601,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
Sports Direct,2021-08-22,26.0,155,4030.0,0.0052891342568646155,August,22,5.0,0.5304878048780488,33,55.0,0.3682611996962795,0.8602110878509885,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-22,32.0,140,4480.0,0.00726251675762406,August,22,6.0,0.5304878048780488,33,26.0,0.3682611996962795,0.8602110878509885,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-22,35.0,500,17500.0,0.23029285817332226,August,22,45.0,0.5304878048780488,33,32.0,0.3682611996962795,0.8602110878509885,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-24,14.0,165,2310.0,0.004122111618971215,August,24,7.0,0.6971544715447155,34,14.0,0.09977220956719823,0.861077817974656,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-24,20.0,149,2980.0,0.006371122581946689,August,24,8.0,0.6971544715447155,34,14.0,0.09977220956719823,0.861077817974656,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-24,20.0,550,11000.0,0.19290708271316934,August,24,60.0,0.6971544715447155,34,20.0,0.09977220956719823,0.861077817974656,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-28,27.0,153,4131.0,0.005437211249863653,August,28,5.0,0.5304878048780488,34,20.0,0.09977220956719823,0.8610815491646241,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-28,32.0,135,4320.0,0.006981023860041732,August,28,6.0,0.5085365853658538,34,27.0,0.09977220956719823,0.8610815491646241,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-28,35.0,450,15750.0,0.23029285817332226,August,28,50.0,0.35975609756097565,34,32.0,0.09977220956719823,0.8610815491646241,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-30,36.0,263,9468.0,0.018814281542158844,August,30,7.0,0.5365853658536586,35,36.0,0.4578587699316629,0.8619046914390557,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-30,43.0,203,8729.0,0.017297445334665738,August,30,7.0,0.4695121951219513,35,36.0,0.4578587699316629,0.8619046914390557,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-30,45.0,750,33750.0,0.5931547964630418,August,30,60.0,0.6280487804878049,35,43.0,0.4578587699316629,0.8619046914390557,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
Sports Direct,2021-09-02,41.0,203,8323.0,0.0140236242914296,September,2,6.0,0.4410569105691057,35,45.0,0.4578587699316629,0.858794139072614,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-02,45.0,700,31500.0,0.46120500072132564,September,2,50.0,0.4410569105691057,35,41.0,0.4578587699316629,0.858794139072614,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-03,22.0,210,4620.0,0.007508823043008597,September,3,6.0,0.6524390243902439,35,45.0,0.4578587699316629,0.8581964874340583,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-03,29.0,156,4524.0,0.0073399273044592,September,3,6.0,0.7865853658536586,35,22.0,0.4578587699316629,0.8581964874340583,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-03,54.0,83,4482.0,0.005951815453256347,September,3,5.0,0.5914634146341464,35,29.0,0.4578587699316629,0.8581964874340583,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-03,45.0,83,3735.0,0.003761448843943857,September,3,4.0,0.35975609756097565,35,54.0,0.4578587699316629,0.8581964874340583,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-03,30.0,600,18000.0,0.2632803071087513,September,3,50.0,0.11585365853658537,35,45.0,0.4578587699316629,0.8581964874340583,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-03,60.0,275,16500.0,0.168716286827188,September,3,35.0,0.31910569105691056,35,30.0,0.4578587699316629,0.8581964874340583,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
Sports Direct,2021-09-05,36.0,280,10080.0,0.017114768173005536,September,5,6.0,0.5365853658536586,35,60.0,0.4578587699316629,0.8629044554345335,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-05,50.0,245,12250.0,0.024524482258323693,September,5,7.0,0.5365853658536586,35,36.0,0.4578587699316629,0.8629044554345335,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-05,36.0,200,7200.0,0.012047896016523636,September,5,6.0,0.5365853658536586,35,50.0,0.4578587699316629,0.8629044554345335,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-05,49.0,181,8869.0,0.017584802667614363,September,5,7.0,0.5365853658536586,35,36.0,0.4578587699316629,0.8629044554345335,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-05,55.0,875,48125.0,0.8460585716346645,September,5,60.0,0.5365853658536586,35,49.0,0.4578587699316629,0.8629044554345335,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-05,50.0,625,31250.0,0.503355629916596,September,5,55.0,0.5365853658536586,35,55.0,0.4578587699316629,0.8629044554345335,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-09,34.0,264,8976.0,0.01254050858729271,September,9,5.0,0.3536585365853659,36,34.0,0.5053693459160429,0.8626361477116034,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-09,43.0,224,9632.0,0.016326588059775018,September,9,6.0,0.3536585365853659,36,34.0,0.5053693459160429,0.8626361477116034,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-09,45.0,800,36000.0,0.5271798985921836,September,9,50.0,0.3536585365853659,36,43.0,0.5053693459160429,0.8626361477116034,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-10,44.0,63,2772.0,0.0034447693341637378,September,10,5.0,0.5573170731707318,36,45.0,0.5053693459160429,0.8581090219024458,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
